año;título;descripción;localización;fecha inicio;fecha fin;duracion;tipo ayuda;vía canalización;odm;meta odm;tipo beneficiarios;numero beneficiarios;mujeres beneficiadas;resultado;región;área;renta;tema;importe comprometido;importe abonado;tipo organismo;organismo;agencia;número intervención;código interno
2007;DESARROLLO SOCIOECONÓMICO DE LAS FAMILIAS ALTOANDINAS EN BASE A LA CADENA PRODUCTIVA DE FIBRA DE ALPACA EN LAS PROVINCIAS DE HUANCAVELICA Y ANGARAES;DESARROLLO SOCIOECONÓMICO DE LAS FAMILIAS ALTOANDINAS EN BASE A LA CADENA PRODUCTIVA DE FIBRA DE ALPACA EN LAS PROVINCIAS DE HUANCAVELICA Y ANGARAES;PROVINCIAS DE HUANCAVELICA Y ANGARAES - DEPARTAMENTO DE HUANCAVELICA - 12 COMUNIDADES DE LOS DISTRITOS DE LIRCAY, CCOCHACCASA Y YAULI;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HA MEJORADO LOS SISTEMAS DE CRIANZA Y PRODUCCIÓN, PROMOVIENDO EL MANEJO TÉCNICO DEL CALENDARIO ALPAQUERO COMO SOPORTE A LA CADENA PRODUCTIVA DE PRODUCCIÓN;PERÚ;AMESUR;PRMB;31163;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02945;Sin datos ese año
2007;SEGURIDAD ALIMENTARIA Y DESARROLLO AGRUPECUARIO EN LOS DISTRITOS DE TURPO, TALVAVERA DE LA REINA Y SANTA MARÍA DE CHICMO, APURIMAC;MEJORA DE LA COMERCIALIZACIÓN DE PRODUCTOS LÁCTEOS Y MEJORA DE LOS ÍNDICES NUTRICIONALES EN NIÑOS MENORES DE TRES AÑOS EN LAS COMUNIDADES DE LUIS PATA, OSCOLLOPAMPA, CCACCACHA, MULACANCHA (DISTRITO DE TALAVERA DE LA REINA), TAYPICHA, YANACCMA, CONTUCNA (D;PROVINCIA DE ANDAHUYLAS, REGIÓN APURIMAC - DISTRITOS DE TURPO, TALAVERA Y CHICMO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;360 FAMILIAS DE LOS DISTRITOS DE TURPO Y TALAVERA DE LA REINA HAN DESARROLLADO CAPACIDADES PARA PREVENIR SITUACIONES DE RIESGO EN LA SALUD DE LOS NIÑOS MENORES DE 3 AÑOS Y GESTANTES;PERÚ;AMESUR;PRMB;31161;299.869;299.869;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02955;Sin datos ese año
2007;FORTALECIMIENTO DE CAPACIDADES PARA LA DEFENSA DE LA SOBERANÍA ALIMENTARIA EN EL SECTOR CAFETALERO DE LA REGIÓN SUR;CONTRIBUCIÓN A LA MEJORA DE LA CALIDAD DE VIDA DE LAS FAMILIAS CAFICULTORAS EN LOS NÚCLEOS DE SAN CRISTÓBAL, LA ASOCIACIÓN LA ESPERANZA (ASOCAES), BANÍ, SAN JOSÉ DE OCOA Y AZUA, A TRAVÉS DEL FORTALECIMIENTO DE SUS CAPACIDADES PARA LA PRODUCCIÓN SOSTENIBLE;SAN CRISTÓBAL;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;INCREMENTO EN UN 25% DEL CAFÉ ACOPIADO Y DE UN 50% DE LA CALIDAD DEL MISMO EN LOS NÚCLEOS DE BANÍ, AZUA, SAN CRISTÓBAL, ASOCAES Y SAN JOSÉ DE OCOA AL DISPONER DE LAS INFRAESTRUCTURAS ADECUADAS PARA EL PROCESAMIENTO DEL CAFÉ;DOMINICANA, REP.;AMECEN;PRMB;31161;274.457;274.457;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02959;Sin datos ese año
2007;PRODUCCIÓN Y COMERCIALIZACIÓN DE PRODUCTOS Y PLANTACIÓN AGROFORESTAL PARA LA GENERACIÓN DE INGRESOS;PROMOVER INICIATIVAS PARA EL AUMENTO DE INGRESOS FAMILIARES PARA LAS FAMILIAS AFECTADAS DIRECTAMENTE POR EL CONFLICTO ARMADO INTERNO;CHIMALTENANGO - MUNICIPIO DE SAN JOSÉ POAQUIL, HACIENDA MARÍA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;COMUNIDADES RURALES;Sin datos ese año;Sin datos ese año;FINALIZADO EL PROYECTO LOS AGRICULTORES CUENTAN CON SEMILLAS PARA CULTIVAR PLANTAS AGROFORESTALES;GUATEMALA;AMECEN;PRMB;31161;161.085;161.085;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02979;Sin datos ese año
2007;DESARROLLO AGROPECUARIO ALTERNATIVO Y GESTIÓN DEL AGUA DE RIEGO EN LA CUENCA BAJA DEL JEQUETEPEQUE;PRODUCTORES, HOMBRES Y MUJERES, DE LA PARTE BAJA DE LA CUENCA DEL RÍO JEQUETEPEQUE, A TRAVÉS DE LA DIVERSIFICACIÓN DE LA PRODUCCIÓN AGROPECUARIA, CRIANZAS DE ANIMALES MENORES Y EL INCREMENTO DE INGRESOS DE MANERA;LA LIBERTAD - VALLE JEQUETEPEQUE;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;PRODUCTORES AGRARIOS;Sin datos ese año;Sin datos ese año;PEQUEÑOS PRODUCTORES/AS CON CAPACIDADES TÉCNICAS Y EMPRESARIALES PARA MANEJO DE CULTIVOS ALTERNATIVOS Y CRIANZAS DE ANIMALES MENORES;PERÚ;AMESUR;PRMB;31163;299.670;299.670;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02997;Sin datos ese año
2007;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LA PYME TURÍSTICA EN HONDURAS;APOYO A LA ORGANIZACIÓN GREMIAL DE LA PEQUEÑA Y MEDIANA EMPRESA TURISTICA A LA MEJORA DE SU OFERTA Y DE SUS SERVICIOS;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;HONDURAS;AMECEN;PRMB;31161;121.854;60.927;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03052;Sin datos ese año
2007;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LA PYME TURÍSTICA EN HONDURAS;APOYO A LA ORGANIZACIÓN GREMIAL DE LA PEQUEÑA Y MEDIANA EMPRESA TURISTICA A LA MEJORA DE SU OFERTA Y DE SUS SERVICIOS;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;GUATEMALA;AMECEN;PRMB;31161;121.854;60.927;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03053;Sin datos ese año
2007;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LA PYME TURÍSTICA EN HONDURAS;APOYO A LA ORGANIZACIÓN GREMIAL DE LA PEQUEÑA Y MEDIANA EMPRESA TURISTICA A LA MEJORA DE SU OFERTA Y DE SUS SERVICIOS;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;EL SALVADOR;AMECEN;PRMB;31161;121.854;60.927;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03054;Sin datos ese año
2007;FORTALECIMIENTO DE LA COMPETITIVIDAD DE LA PYME TURÍSTICA EN HONDURAS;APOYO A LA ORGANIZACIÓN GREMIAL DE LA PEQUEÑA Y MEDIANA EMPRESA TURISTICA A LA MEJORA DE SU OFERTA Y DE SUS SERVICIOS;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;PANAMÁ;AMECEN;PRMA;31161;121.854;60.927;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03055;Sin datos ese año
2007;PROGRAMA DE FORMACIÓN EN COOPERACIÓN AL DESARROLLO CON ENFOQUE DE GÉNERO;PROGRAMA DE FORMACIÓN EN COOPERACIÓN AL DESARROLLO CON ENFOQUE DE GÉNERO;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;MARRUECOS;AFRNOR;PRMB;43081;316.700;316.700;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02836;Sin datos ese año
2007;FORMACIÓN EN ANDALUCÍA DE TÉCNICOS Y RESPONSABLES POLÍTICOS DE GOBIERNOS LOCALES EN COOPERACIÓN INTERNACIONAL;ESTE PROYECTO CONSISTE EN IMPLEMENTAR UNAS SERIE DE ACCIONES FORMATIVAS DIRIGIDAS A DIVERSOS NIVELES DE LA ADMINISTRACIÓN LOCAL (TÉCNICO Y POLÍTICO) ACERCA DE LA REALIDAD Y POTENCIALIDADES DE LA COOPERACIÓN INTERNACIONAL DESDE EL ÁMBITO DE LOS GOBIERNOS L;SACATEPÉQUEZ MUNICIPIOS DE SACATEPÉQUEZ - JOCOTENANGO Y PASTORES, MUNICIPIOS COLINDANTES QUE HAN SIDO SERIAMENTE AFECTADOS POR HURACÁN STAN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;MUNICIPIOS DIRECTAMENTE AFECTADOS POR HURACÁN STAN;Sin datos ese año;Sin datos ese año;. Concertados e implementados los Planes de Acción para la prevención de riesgos promovidos por la Comisión Nacional de Desastres ,  en el Consejo de Desarrollo Departamental y en 4 munipios del Departamento: Pastores, Jocotenango, Antigua y Alotenango.;GUATEMALA;AMECEN;PRMB;43081;533.139;283.139;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-03060;Sin datos ese año
2007;MEJORA DEL NIVEL EDUCATIVO DE LA POBLACIÓN GUARANÍ, ESPECIALMENTE MUJERES Y NIÑAS, DE TRES MUNICIPIOS DEL DEPARTAMENTO DE CHUQUISACA;EL PROYECTO TIENE COMO OBJETIVO MEJORAR EL NIVEL EDUCATIVO DE LA POBLACIÓN GUARANÍ DE 48 COMUNIDADES, DE TRES MUNICIPIOS DEL DEPARTAMENTO DE CHUQUISACA, PRINCIPALMENTE DE MUJERES Y NIÑAS. PARA EL LOGRO DEL OBJETIVO ANTES MENCIONADO EL PROYECTO ABARCA LOS ;DEPARTAMENTO DE CHUQUISACA - HUACARETA, HUACAYA, VILLA VACA GUZMÁN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;AMPLIADAS LAS POSIBILIDADES DE ACCESO Y PERMANENCIA EN EL NIVEL DE EDUCACIÓN PRIMARIO DE NIÑAS GUARANÍES;BOLIVIA;AMESUR;PRMB;11220;227.103;227.103;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02947;Sin datos ese año
2007;PROMOCIÓN DEL ACCESO Y PERMANENCIA DE LAS NIÑAS A LA EDUCACIÓN PRIMARIA EN ZONAS RURALES DEL CUSCO;PROMOVER LA IGUALDAD DE OPORTUNIDADES INCREMENTANDO EL ACCESO Y LA PERMANENCIA DE LAS NIÑAS RURALES EN LAS ESCUELAS PRIMARIAS DE LA PROVINCIA DE QUISPICANCHI;CUSCO, QUISPICANCHI - QUISPICANCHI;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;LAS AUTORIDADES EDUCATIVAS DE LA PROVINCIA DE QUISPICANCHI CUENTAN CON UNA PROPUESTA DE POLÍTICAS DE EDUCACIÓN RURAL QUE PROMUEVE EL ACCESO Y LA PERMANENCIA DE LAS NIÑAS A LA ESCUELA PRIMARIA;PERÚ;AMESUR;PRMB;11220;180.838;180.838;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02962;Sin datos ese año
2007;APOYO A LA FORMACIÓN DOCENTE Y MEJORA DEL ACCESO A LA EDUCACIÓN BÁSICA DE LA POBLACIÓN INFANTIL MÁS VULNERABLE DE KAMPALA, KITGUM Y HOIMA;MEJORA DEL ACCESO DE LA POBLACIÓN INFANTIL MÁS VULNERABLE DE LOS DISTRITOS DE KAMPALA, HOIMA Y KITGUM A UNA EDUCACIÓN PRIMARIA DE ALTA CALIDAD;DISTRITOS DE KAMPALA, KITGUM Y HOIM;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;9350;Sin datos ese año;Sin datos ese año;CONSTRUIDO Y PUESTA EN MARCHA UN CENTRO DE FORMACIÓN PERMANENTE PARA LA FORMACIÓN DE DOCENTES Y EDUCADORES EN UGANDA;UGANDA;AFRSUB;PMA;11220;207.556;207.556;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02969;Sin datos ese año
2007;APOYO A LA CONSOLIDACIÓN DE LA EDUCACIÓN BILINGÜE EN LAS PROVINCIAS DE BOULGOU Y KOULPELOGO;OFRECER UNA EDUCACIÓN DE BASE DE CALIDAD QUE VALORICE LAS LENGUAS NACIONALES DE BURKINA FASO Y QUE PERMITA RECONCILIAR LA ESCUELA CON EL MEDIO, INTEGRANDO LOS VALORES CULTURALES POSITIVOS DE DICHO MEDIO E INSERTÁNDOLA EN LA DINÁMICA DE DESARROLLO DE LAS O;PROVINCIAS DE BOULGOU Y KOULPELOGO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;8430;Sin datos ese año;Sin datos ese año;SE HABRÁ MEJORADO EL ACCESO Y LAS CONDICIONES EDUCATIVAS EN LAS ESCUELAS BILINGÜES CON LA AMPLIACIÓN DE LA CAPACIDAD EN 5 ESCUELAS BILINGÜES DE BOULGOU (CON LA CONSTRUCCIÓN DE 9 AULAS), Y LA MEJORA DE LAS CONDICIONES DE VIDA DE LOS MAESTROS/AS AMBAS PROV.;BURKINA FASO;AFRSUB;PMA;11320;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02970;Sin datos ese año
2007;PROGRAMA DE EDUCACIÓN Y ASISTENCIA PSICOSOCIAL A POBLACIONES DESPLAZADAS EN KITGUM, NORTE DE UGANDA;MEJORA DE LAS CAPACIDADES Y HABILIDADES PARA LA VIDA Y EL TRABAJO, A TRAVÉS DE UN SISTEMA ALTERNATIVO DE EDUCACIÓN (COLEGIO COMUNITARIO) PARA LOS/AS JÓVENES DESPLAZADOS/AS;REGIÓN DE ACHOLILAND - DISTRITO DE KITGUM - KITGUM;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;"DIR: LA COMUNIDAD EN GENERAL; IND: PADRES, FAMILIAS Y LA COMUNIDAD";Sin datos ese año;Sin datos ese año;SUMINISTRADO PROGRAMA DE FORMACIÓN DE 48 SEMANAS EN EL COLEGIO COMUNITARIO A 100 JÓVENES QUE ABANDONAN  LA ESCUELA (18, 35 AÑOS) INCLUYENDO TEMAS SOBRE CAPACIDADES DE LKA VIDA PERSONAL Y PARA LA VIDA LABORAL EN VARIOS OFICIOS, AYUDÁNDOLES AL EMPLEO;UGANDA;AFRSUB;PMA;11220;258.002;258.002;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02977;Sin datos ese año
2007;INSTITUTO CENTROAMERICANO, CON SEDE EN GUATEMALA, PARA EL DESARROLLO Y LA INNOVACIÓN EDUCATIVA, ESPECIALIZADO EN EDUCACIÓN INFANTIL;INSTITUTO CENTROAMERICANO, CON SEDE EN GUATEMALA, PARA EL DESARROLLO Y LA INNOVACIÓN EDUCATIVA, ESPECIALIZADO EN EDUCACIÓN INFANTIL;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;GUATEMALA;AMECEN;PRMB;11130;200.000;200.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02881;Sin datos ese año
2007;PROMOCIÓN RURAL A TRAVÉS DE LA FORMACIÓN TÉCNICA DE JÓVENES DE LOS DEPARTAMENTOS DE CUSCO, APURIMAC Y PUNO;EL PROYECTO TIENE POR FINALIDAD LA FORMACIÓN DE CAPACIDADES EN LOS MONITORES (PROFESORES) DE LOS DISTINTOS CRFA. SE DISPONDRÁ DE MONITORES CAPACITADOS PARA IMPARTIR CURSOS EN ESCUELAS AGRARIAS QUE SE ESTÁN IMPULSANDO EN LAS REGIONES DE CUSCO, APURIMAC Y P;CUSCO, APURIMAC Y PUNO - SUR DEL PERÚ;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;IMPLEMENTADO EL SISTEMA DE EDUCACIÓN EN ALTERNANCIA A TRAVÉS DE LOS CENTROS RURALES DE FORMACIÓN EN ALTERNANCIA (CRFA);PERÚ;AMESUR;PRMB;11130;278.142;278.142;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02912;Sin datos ese año
2007;PROYECTO SOCIOEDUCATIVO CONCERTADO EN HUANCALLO;ESTE PROYECTO CONTRIBUYE A LA MEJORA DE LA CALIDAD DE VIDA Y DE LA EDUCACIÓN EN 5 COMUNIDADES DE LA REGIÓN DE HUANCALLO. SE VA A TRABAJAR CON ALUMNOS DE EDUCACIÓN INICIAL, PRIMARIA, MAESTROS, FAMILIAS Y AUTORIDADES LOCALES. PROPORCIONAR AMBIENTES ADECUADO;HUANCALLAO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;INSTITUCIONES EDUCATIVAS EQUIPADAS CON MOBILIARIO Y EQUIPOS EDUCATIVOS Y CON NUEVOS AMBIENTES DE INFRAESTRUCTURA DONDE LOS HABITANTES DE LA COMUNIDAD HAN APRENDIDO EL OFICIO DE ALBAÑILERÍA;PERÚ;AMESUR;PRMB;11182;299.922;299.922;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02924;Sin datos ese año
2007;ALFABETIZACIÓN Y EDUCACIÓN BÁSICA INTEGRAL DE JÓVENES Y ADULTOS EN COLOMBIA;ALFABETIZACIÓN Y EDUCACIÓN BÁSICA INTEGRAL DE JÓVENES Y ADULTOS EN COLOMBIA;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;COLOMBIA;AMESUR;PRMB;11230;600.000;600.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02880;Sin datos ese año
2007;CAPACITACIÓN DE AGROECOLOGÍA Y TRANSFORMACIÓN DE LA MADERA PARA LA POBLACIÓN EN SITUACIÓN DE EXCLUSIÓN SOCIAL DEL MUNICIPIO DE SAN JOSÉ DE CÚCUTA;EL PRESENTE PROYECTO BUSCA INSERTAR SOCIO LABORALMENTE A PERSONAS, SOBRE TODO JÓVENES, EN SITUACIÓN DE EXCLUSIÓN SOCIAL DE LA CIUDAD DE CÚCUTA. PARA ELLO SE VA A PONER EN MARCHA UN PROGRAMA FORMATIVO TEÓRICO-PRÁCTICO QUE PRETENDE HACER DE SUS ALUMNOS EXCE;NORTE DE SANTANDER, CÚCUTA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HA DISEÑADO Y PUESTO EN MARCHA UN PROGRAMA FORMATIVO TEÓRICO-PRÁCTICO DIRIGIDO A JÓVENES EN SITUACIÓN DE EXCLUSIÓN SOCIAL, EN EL CAMPO AGROECOLÓGICO, DE LA TRANSFORMACIÓN DE LA MADERA Y DEL COMERCIO;COLOMBIA;AMESUR;PRMB;11330;299.777;299.777;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02898;Sin datos ese año
2007;FORTALECIMIENTO DE LA CÉLULA DE INSERCIÓN LABORAL DEL CENTRO ASSABIL, PARA JÓVENES EN SITUACIÓN DE EXCLUSIÓN SOCIAL DE BENI MAKADA. TÁNGER. MARRUECOS;DESDE EL CENTRO ASSABIL, SE IMPULSAN LAS ACCIONES DE FORMACIÓN Y CAPACITACIÓN PROFESIONAL PARA JÓVENES A LA INSERCIÓN LABORAL Y EL EMPLEO, SIENDO ESTOS FACTORES CLAVES DEL DESARROLLO. CAPACITACIÓN Y CUALIFICACIÓN EN SIETE TALLERES DE F.P. LA CÉLULA DE INS;TÁNGER;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HA REFORZADO Y CAPACITADO EL PERSONAL DE LA CÉLULA DE INSERCIÓN LABORAL;MARRUECOS;AFRNOR;PRMB;11330;296.682;296.682;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02899;Sin datos ese año
2007;CREACIÓN DE UNIDADES DE FORMACIÓN DE MAESTROS ALBAÑILES EN CONTRUCCIONES DE ITERRA EN SÉGOU Y BAMAKO;ESTA FORMACIÓN PRETENDE MOSTRAR Y DEMOSTRAR SISTEMAS CONSTRUCTIVOS QUE, UTILIZANDO MATERIALES Y FORMAS TRADICIONALES, APORTAN INNOVACIÓN: CÚPULAS DE LADRILLO, BÓVEDAS DE CAÑÓN, HORNOS DE CAL, SISTEMAS DE ESTABILIZACIÓN A LA CAL, HORNOS CILÍNDRICOS CON COM;SÉGOU, BAMAKO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HABRÁ CREADO UNA UNIDAD DE CAPTACIÓN Y FORMACIÓN TEÓRICO-PRÁCTICA DE MAESTROS ALBAÑÍLES SOBRE LAS TÉCNICAS DE CONSTRUCCIÓN TRADICIONALES EN SÉGOU (FORMACIÓN DE FORMADORES) Y SE HABRÁ CONSTRUIDO LA UNIDAD EN CONSTRUCCIÓN DE TIERRA (250 m2);MALÍ;AFRSUB;PMA;11330;268.243;268.243;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02926;Sin datos ese año
2007;CONSTRUCCIÓN Y EQUIPAMIENTO DE UN TALLER DE CARPINTERIA Y UN TALLER DE SOLDADURA PARA JÓVENES EN SITUACIÓN DE EXCLUSIÓN SOCIAL DE KARA;MEJORA Y AMPLIACIÓN DE LOS RECURSOS FORMATIVOS, MATERIALES Y HUMANOS DEL CENTRO DON BOSCO, DESTINADO A LOS JÓVENES EN SITUACIÓN DE EXCLUSIÓN SOCIAL;KARA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HAN CUBIERTO Y ADECUADO PARA LA FORMACIÓN DOS PATIOS ABIERTOS DEL CENTRO DON BOSCO;TOGO;AFRSUB;PMA;11330;278.718;278.718;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02943;Sin datos ese año
2007;INSERCIÓN SOCIOLABORAL PARA JÓVENES SIN RECURSOS EN KANKAN, GUINEA CONAKRY;FACILITAR A LOS JÓVENES DE AMBOS SEXOS DE BAJOS RECURSOS ECONÓMICOS, RESIDENTES EN LA CIUDAD DE KANKAN Y ALREDEDORES, EL ACCESO A UNA FORMACIÓN TÉCNICA DE CALIDAD QUE LOS CAPACITE PARA EL EMPLEO EN DIFERENTES ESPECIALIDADES;KANKAN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;JÓVENES INTERESADOS EN RECIBIR UNA FORMACIÓN PARA LOGRAR UN EMPLEO;Sin datos ese año;Sin datos ese año;CONSTRUIDOS LOS TALLERES DE MECÁNICA AUTOMOTRIZ Y MECÁNICA GENERAL-SOLDADURA, Y EQUIPADOS EL NUEVO TALLER DE MECÁNICA AUTOMOTRIZ Y EL YA EXISTENTE DE ELECTRICIDAD, EN EL NUEVO CENTRO DON BOSCO DE FORMACIÓN PROFESIONAL DE KANKAN;GUINEA-BISSAU;AFRSUB;PMA;11330;259.597;259.597;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02976;Sin datos ese año
2007;CREACIÓN Y PUESTA EN MARCHA DE UNA ESCUELA TALLER DE TÉCNICAS DE CONSTRUCCIÓNMEJOR;MEJORAR LA CAPACITACIÓN Y FACILITAR LA INTEGRACIÓN SOCIAL Y LABORAL DE LOS/AS JÓVENES DEL GRAN NADOR;NADOR - UIXAN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;JÓVENES DE AMBOS SEXOS ENTRE 18 Y 35 AÑOS Y SUS PADRES Y MADRES;Sin datos ese año;Sin datos ese año;SE HA MEJORADO LA INFRAESTRUCTURA Y LA LOGÍSTICA DE LA FORMACIÓN PROFESIONAL EN LA ZONA CON UN CENTRO DE FORMACIÓN PROFESIONAL REHABILITADO, EQUIPADO Y APTO PARA FUNCIONAR EN PERMANENCIA;MARRUECOS;AFRNOR;PRMB;11330;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02996;Sin datos ese año
2007;REHABILITACIÓN DE ESCUELAS DE PRIMARIA DEL CÍRCULO DE ASSILAH, ATENDIENDO AL ENFOQUE DE GÉNERO;EL PROYECTO PRETENDE DAR RESPUESTA A LOS PROBLEMAS DE INFRAESTRUCTURA DE LAS ESCUELAS RURALES DEL CÍRCULO RURAL DE ASSILAH. SE PRETENDE ABORDAR LA REHABILITACIÓN DE AQUELLAS ESCUELAS QUE SE ENCUENTREN EN MAL ESTADO DE CONSERVACIÓN Y DOTARLAS CON INSTALACI;TÁNGER, COMUNAS RURALES ASSILAH;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SIETE ESCUELAS RURALES DE PRIMARIA DEL CÍRCULO DE PRIMARIA DE ASSILAH TIENEN REHABILITADAS SUS AULAS Y ESPACIOS COMUNES, INCLUYENDO LOS BLOQUES SANITARIOS DIFERENCIADOS PARA NIÑOS Y NIÑAS;MARRUECOS;AFRNOR;PRMB;11220;299.811;299.811;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02907;Sin datos ese año
